CustomerID,Gender,SeniorCitizen,Partner,Dependents,PaperlessBilling,PaymentMethod
6108-OQZDQ,Female,0,Yes,Yes,Yes,Electronic check
6110-OHIHY,Male,0,No,No,No,Electronic check
6112-KTHFQ,Female,0,No,No,Yes,Mailed check
6114-TCFID,Female,0,No,No,No,Credit card (automatic)
6115-ZTBFQ,Female,0,Yes,No,No,Bank transfer (automatic)
6116-RFVHN,Female,0,Yes,No,Yes,Electronic check
6119-SPUDB,Male,0,No,No,No,Mailed check
6120-RJKLU,Female,1,Yes,No,Yes,Credit card (automatic)
6121-TNHBO,Female,1,No,No,No,Bank transfer (automatic)
6121-VZNQB,Female,0,No,No,Yes,Mailed check
6122-EFVKN,Male,0,No,Yes,No,Mailed check
6122-LJADA,Male,0,Yes,Yes,Yes,Credit card (automatic)
6124-ACRHJ,Female,0,No,No,No,Mailed check
6127-ISGTU,Female,0,Yes,No,Yes,Electronic check
6127-IYJOZ,Male,1,No,No,Yes,Mailed check
6128-AQBMT,Male,1,Yes,No,Yes,Electronic check
6128-CZOMY,Female,0,No,No,Yes,Electronic check
6128-DAFVY,Female,0,No,No,Yes,Credit card (automatic)
6131-FOYAS,Male,0,No,No,Yes,Electronic check
6131-IUNXN,Female,0,Yes,Yes,No,Mailed check
6131-JLWZM,Female,0,No,No,Yes,Mailed check
6133-OZILE,Female,0,No,No,Yes,Electronic check
6134-KWTBV,Male,0,No,No,No,Bank transfer (automatic)
6135-OZQVA,Female,0,No,No,Yes,Electronic check
6137-MFAJN,Female,0,No,No,Yes,Electronic check
6137-NICCO,Female,0,Yes,Yes,Yes,Mailed check
6139-ZZRBQ,Male,1,No,No,Yes,Bank transfer (automatic)
6140-QNRQQ,Male,0,No,No,Yes,Mailed check
6141-OOXUQ,Male,0,No,No,No,Mailed check
6142-VSJQO,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6143-JQKEA,Male,0,No,No,Yes,Credit card (automatic)
6145-NNPNO,Female,0,No,No,No,Bank transfer (automatic)
6147-CBCRA,Female,0,Yes,No,No,Mailed check
6152-ONASV,Female,0,Yes,No,No,Bank transfer (automatic)
6156-UZDLF,Female,0,No,No,Yes,Credit card (automatic)
6158-DWPZT,Male,0,Yes,No,No,Bank transfer (automatic)
6158-HDPXZ,Male,0,No,No,No,Mailed check
6161-ERDGD,Male,0,Yes,Yes,No,Electronic check
6161-UUUTA,Male,1,No,No,Yes,Electronic check
6164-HAQTX,Male,0,No,No,No,Bank transfer (automatic)
6164-HXUGH,Female,0,Yes,Yes,No,Mailed check
6166-ILMNY,Female,0,No,No,No,Bank transfer (automatic)
6166-YIPFO,Male,0,Yes,No,Yes,Electronic check
6168-WFVVF,Female,1,No,No,Yes,Electronic check
6168-YBYNP,Male,0,No,No,Yes,Electronic check
6169-PGNCD,Female,0,No,No,Yes,Credit card (automatic)
6169-PPETC,Male,0,Yes,Yes,No,Bank transfer (automatic)
6171-ZTVYB,Male,0,Yes,No,No,Bank transfer (automatic)
6172-FECYY,Male,0,Yes,Yes,No,Electronic check
6173-GOLSU,Male,1,Yes,No,Yes,Credit card (automatic)
6173-ITPWD,Male,0,Yes,No,Yes,Bank transfer (automatic)
6174-NRBTZ,Male,0,No,No,Yes,Bank transfer (automatic)
6175-IRFIT,Male,0,No,No,No,Mailed check
6176-YJWAS,Male,0,Yes,No,Yes,Credit card (automatic)
6177-PEVRA,Female,0,No,No,No,Credit card (automatic)
6178-KFNHS,Female,0,No,Yes,Yes,Electronic check
6179-GJPSO,Female,1,No,No,Yes,Credit card (automatic)
6180-YBIQI,Male,0,No,No,No,Mailed check
6181-AXXYF,Male,0,Yes,Yes,No,Credit card (automatic)
6184-DYUOB,Female,0,Yes,No,Yes,Mailed check
6185-TASNN,Male,1,No,No,No,Electronic check
6188-UXBBR,Female,0,Yes,No,Yes,Credit card (automatic)
6194-HBGQN,Male,0,No,No,Yes,Credit card (automatic)
6195-MELTI,Male,0,No,No,Yes,Mailed check
6196-HBOBZ,Male,0,Yes,No,Yes,Electronic check
6198-PNNSZ,Female,0,Yes,No,No,Bank transfer (automatic)
6198-RTPMF,Female,0,Yes,No,No,Electronic check
6198-ZFIOJ,Female,0,No,No,No,Electronic check
6199-IPCAO,Female,0,Yes,Yes,No,Mailed check
6199-IWKGC,Female,1,Yes,No,No,Electronic check
6202-DYYFX,Female,0,No,No,Yes,Credit card (automatic)
6202-JVYEU,Male,0,No,No,Yes,Electronic check
6203-HBZPA,Male,0,No,No,No,Credit card (automatic)
6204-IEUXJ,Female,0,No,No,No,Credit card (automatic)
6207-WIOLX,Female,0,Yes,Yes,Yes,Credit card (automatic)
6210-KBBPI,Male,1,No,No,Yes,Credit card (automatic)
6211-WHMYA,Female,1,No,No,Yes,Electronic check
6211-WWLTF,Male,0,Yes,No,No,Credit card (automatic)
6212-ATMLK,Female,0,No,No,Yes,Electronic check
6214-EDAKZ,Female,0,Yes,Yes,No,Electronic check
6215-NQCPY,Male,0,No,No,Yes,Electronic check
6217-KDYWC,Male,0,No,Yes,Yes,Mailed check
6217-TOWGS,Female,0,Yes,No,Yes,Bank transfer (automatic)
6218-KNUBD,Male,0,No,No,No,Electronic check
6221-AVQYL,Male,0,No,No,Yes,Credit card (automatic)
6223-DHJGV,Female,0,No,No,Yes,Mailed check
6227-FBDXH,Male,0,Yes,No,No,Bank transfer (automatic)
6227-HWPWX,Female,0,No,Yes,No,Bank transfer (automatic)
6229-LSCKB,Male,1,No,No,Yes,Electronic check
6229-UOLQL,Male,0,Yes,Yes,Yes,Mailed check
6230-BSUXY,Female,1,No,No,Yes,Electronic check
6231-WFGFH,Male,0,Yes,Yes,Yes,Mailed check
6233-HXJMX,Female,0,No,No,Yes,Credit card (automatic)
6234-PFPXL,Male,0,Yes,No,No,Credit card (automatic)
6234-RAAPL,Female,0,Yes,Yes,No,Bank transfer (automatic)
6235-VDHOM,Female,1,No,No,No,Electronic check
6240-EURKS,Female,0,No,Yes,Yes,Electronic check
6242-FEGFD,Male,0,Yes,No,No,Mailed check
6242-MBHPK,Female,1,Yes,No,Yes,Electronic check
6242-SGYTS,Male,0,Yes,Yes,Yes,Credit card (automatic)
6243-OZGFH,Female,0,No,No,Yes,Electronic check
6244-BESBM,Male,0,Yes,Yes,Yes,Credit card (automatic)
6248-BSHKG,Male,0,Yes,Yes,No,Mailed check
6248-TKCQV,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6250-CGGUN,Male,0,No,No,No,Electronic check
6252-DFGTK,Female,0,Yes,No,No,Credit card (automatic)
6253-GNHWH,Female,0,Yes,Yes,No,Mailed check
6253-WRFHY,Male,0,Yes,Yes,Yes,Electronic check
6257-DTAYD,Male,0,Yes,No,Yes,Credit card (automatic)
6257-RJOHI,Male,0,No,No,Yes,Mailed check
6258-NGCNG,Male,0,No,No,No,Mailed check
6258-PVZWJ,Male,0,Yes,No,Yes,Credit card (automatic)
6259-WJQLC,Male,1,No,No,Yes,Credit card (automatic)
6260-ONULR,Male,0,No,No,Yes,Mailed check
6260-XLACS,Male,0,No,No,No,Mailed check
6261-LHRTG,Female,0,No,No,Yes,Credit card (automatic)
6261-RCVNS,Female,0,No,No,No,Credit card (automatic)
6265-FRMTQ,Male,0,No,No,No,Bank transfer (automatic)
6265-SXWBU,Male,0,Yes,Yes,No,Credit card (automatic)
6266-QHOJZ,Female,0,No,No,Yes,Electronic check
6267-DCFFZ,Female,1,Yes,No,Yes,Electronic check
6270-OMFIW,Male,0,Yes,No,Yes,Electronic check
6275-YDUVO,Female,0,No,No,Yes,Mailed check
6278-FEPBZ,Female,0,No,No,No,Mailed check
6281-FKEWS,Female,0,No,No,Yes,Electronic check
6283-GITPX,Male,0,No,Yes,Yes,Credit card (automatic)
6284-AHOOQ,Male,1,No,No,Yes,Bank transfer (automatic)
6284-KMNUF,Female,0,Yes,No,Yes,Electronic check
6285-FTQBF,Male,0,Yes,Yes,No,Credit card (automatic)
6286-SUUWT,Male,0,No,No,No,Mailed check
6286-ZHAOK,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6288-CHQJB,Female,0,Yes,Yes,No,Bank transfer (automatic)
6288-LBEAR,Female,0,No,No,Yes,Mailed check
6289-CPNLD,Male,0,Yes,Yes,Yes,Mailed check
6292-TOSSS,Male,0,No,No,No,Bank transfer (automatic)
6295-OSINB,Male,0,Yes,No,Yes,Electronic check
6296-DDOOR,Female,0,No,No,No,Electronic check
6297-NOOPG,Female,0,Yes,No,Yes,Electronic check
6298-QDFNH,Male,0,No,No,Yes,Electronic check
6300-BWMJX,Female,0,Yes,No,No,Electronic check
6302-JGYRJ,Male,0,No,Yes,Yes,Mailed check
6303-KFWSL,Female,0,No,No,Yes,Electronic check
6304-IJFSQ,Male,0,No,No,Yes,Mailed check
6305-YLBMM,Male,0,No,No,Yes,Bank transfer (automatic)
6308-CQRBU,Female,0,Yes,No,No,Electronic check
6311-UEUME,Female,0,No,No,Yes,Electronic check
6313-GIDIT,Male,1,No,No,Yes,Electronic check
6317-YPKDH,Female,0,No,No,No,Bank transfer (automatic)
6319-IEJWJ,Male,0,Yes,Yes,Yes,Electronic check
6319-QSUSR,Female,0,No,Yes,No,Credit card (automatic)
6322-HRPFA,Male,0,Yes,Yes,No,Credit card (automatic)
6322-PJJDJ,Male,0,Yes,No,Yes,Electronic check
6323-AYBRX,Male,0,No,No,No,Mailed check
6326-MTTXK,Male,0,No,No,No,Electronic check
6328-ZPBGN,Female,1,No,No,Yes,Bank transfer (automatic)
6330-JKLPC,Male,0,Yes,No,Yes,Bank transfer (automatic)
6331-EWIEB,Male,0,No,No,Yes,Electronic check
6331-LWDTQ,Male,0,No,No,Yes,Credit card (automatic)
6332-FBZRI,Male,0,Yes,Yes,Yes,Credit card (automatic)
6333-YDVLT,Male,0,No,No,Yes,Credit card (automatic)
6338-AVWCY,Male,0,No,No,Yes,Mailed check
6339-DKLMK,Female,0,No,No,Yes,Electronic check
6339-RZCBJ,Male,0,No,No,No,Credit card (automatic)
6339-TBELP,Male,0,No,No,Yes,Credit card (automatic)
6339-YPSAH,Male,0,No,No,Yes,Electronic check
6340-DACFT,Female,0,Yes,Yes,No,Credit card (automatic)
6341-AEVKX,Female,0,Yes,No,Yes,Electronic check
6341-JVQGF,Female,0,Yes,Yes,Yes,Mailed check
6344-SFJVH,Female,0,No,No,No,Credit card (automatic)
6345-FZOQH,Male,0,Yes,No,No,Mailed check
6345-HOVES,Male,0,No,No,Yes,Bank transfer (automatic)
6345-ULYRW,Male,1,Yes,No,No,Mailed check
6347-DCUIK,Male,0,No,No,Yes,Mailed check
6348-SNFUS,Male,0,Yes,Yes,Yes,Credit card (automatic)
6349-JDHQP,Female,0,No,No,No,Credit card (automatic)
6350-XFYGW,Male,1,No,No,Yes,Electronic check
6351-SCJKT,Male,0,No,No,No,Mailed check
6352-GIGGQ,Male,0,No,No,Yes,Bank transfer (automatic)
6352-TWCAU,Female,0,No,No,Yes,Electronic check
6353-BRMMA,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6356-ELRKD,Female,0,No,No,Yes,Electronic check
6357-JJPQT,Female,0,No,No,Yes,Electronic check
6358-LYNGM,Male,0,No,No,Yes,Electronic check
6360-SVNWV,Female,1,No,No,Yes,Credit card (automatic)
6362-QHAFM,Male,0,Yes,No,Yes,Electronic check
6365-HITVU,Female,0,Yes,Yes,No,Credit card (automatic)
6365-MTGZX,Male,0,No,No,Yes,Electronic check
6366-XIVKZ,Female,0,Yes,Yes,Yes,Mailed check
6366-ZGQGL,Male,0,No,No,No,Bank transfer (automatic)
6368-NWMCE,Female,0,No,No,No,Credit card (automatic)
6368-TZZDT,Male,0,Yes,Yes,No,Credit card (automatic)
6369-MCAKO,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6370-ZVHDV,Female,0,Yes,No,No,Bank transfer (automatic)
6371-NZYEG,Male,0,Yes,Yes,No,Mailed check
6372-RFVNS,Female,0,Yes,No,No,Electronic check
6374-AFWOX,Male,0,Yes,No,No,Mailed check
6374-NTQLP,Male,1,Yes,Yes,Yes,Credit card (automatic)
6376-GAHQE,Male,0,No,No,No,Electronic check
6377-KSLXC,Male,0,No,No,No,Mailed check
6377-WHAOX,Female,0,Yes,No,Yes,Electronic check
6379-RXJRQ,Male,0,Yes,No,Yes,Electronic check
6380-ARCEH,Male,0,No,No,No,Mailed check
6383-ZTSIW,Female,1,Yes,No,No,Mailed check
6384-VMJHP,Female,0,No,No,Yes,Credit card (automatic)
6386-SZZKH,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6388-TABGU,Male,0,No,Yes,No,Bank transfer (automatic)
6390-DSAZX,Female,0,No,Yes,Yes,Mailed check
6393-WRYZE,Female,0,Yes,No,Yes,Electronic check
6394-HHHZM,Male,0,No,No,No,Mailed check
6394-MFYNG,Female,0,No,No,Yes,Bank transfer (automatic)
6397-JNZZG,Female,1,Yes,No,No,Credit card (automatic)
6400-BWQKW,Female,0,No,No,Yes,Electronic check
6402-EJMWF,Male,0,No,No,Yes,Mailed check
6402-SSEJG,Female,0,No,No,No,Electronic check
6402-ZFPPI,Female,1,No,No,Yes,Mailed check
6407-GSJNL,Female,0,No,No,No,Bank transfer (automatic)
6407-UTSLV,Female,1,No,No,Yes,Bank transfer (automatic)
6408-OTUBZ,Female,0,No,No,Yes,Bank transfer (automatic)
6408-WHTEF,Male,0,Yes,Yes,Yes,Mailed check
6410-LEFEN,Female,0,No,No,No,Electronic check
6413-XKKPU,Male,0,Yes,Yes,Yes,Electronic check
6416-JNVRK,Female,0,No,No,No,Credit card (automatic)
6416-TVAIH,Male,0,Yes,Yes,Yes,Electronic check
6416-YJTTB,Male,0,No,No,Yes,Bank transfer (automatic)
6418-HNFED,Male,0,Yes,No,Yes,Credit card (automatic)
6418-PIQSP,Female,0,Yes,No,No,Mailed check
6419-ZTTLE,Male,1,Yes,No,Yes,Electronic check
6421-SZVEM,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6424-ELEYH,Female,0,Yes,No,Yes,Credit card (automatic)
6425-JWTDV,Male,0,Yes,No,No,Mailed check
6425-YQLLO,Female,1,Yes,No,Yes,Credit card (automatic)
6427-FEFIG,Female,0,Yes,Yes,No,Credit card (automatic)
6429-SHBCB,Male,0,No,No,No,Mailed check
6432-TWQLB,Male,0,Yes,No,Yes,Electronic check
6434-TTGJP,Male,0,Yes,Yes,No,Credit card (automatic)
6435-SRWBJ,Female,0,No,No,Yes,Electronic check
6435-VWCCY,Male,1,Yes,No,Yes,Credit card (automatic)
6437-UDQJM,Female,1,Yes,No,Yes,Credit card (automatic)
6437-UKHMV,Female,0,No,No,Yes,Electronic check
6439-GTPCA,Female,0,No,No,Yes,Electronic check
6439-LAJXL,Male,0,Yes,No,Yes,Mailed check
6439-PKTRR,Female,0,Yes,Yes,No,Electronic check
6440-DKQGE,Male,0,No,Yes,No,Credit card (automatic)
6445-TNRXS,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
6447-EGDIV,Female,0,No,No,No,Mailed check
6447-GORXK,Male,0,No,Yes,No,Credit card (automatic)
6457-GIRWB,Male,0,No,No,Yes,Electronic check
6457-USBER,Male,0,No,No,Yes,Electronic check
6458-CYIDZ,Female,1,No,No,No,Electronic check
6461-PPAXN,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6461-SZMCV,Female,0,Yes,No,No,Bank transfer (automatic)
6463-HHXJR,Female,0,Yes,Yes,No,Bank transfer (automatic)
6463-MVYRY,Female,1,No,No,No,Bank transfer (automatic)
6464-KEXXH,Male,0,No,No,Yes,Credit card (automatic)
6465-GSRCL,Female,0,No,Yes,Yes,Bank transfer (automatic)
6467-CHFZW,Male,0,Yes,Yes,Yes,Electronic check
6469-MRVET,Male,0,Yes,Yes,Yes,Electronic check
6469-QJKZW,Female,0,Yes,No,No,Electronic check
6473-ULUHT,Male,0,Yes,Yes,No,Electronic check
6474-FVJLC,Male,0,No,No,Yes,Electronic check
6475-VHUIZ,Female,0,Yes,No,No,Electronic check
6476-EPYZR,Male,0,Yes,Yes,No,Mailed check
6476-YHMGA,Female,0,Yes,Yes,No,Bank transfer (automatic)
6478-HRRCZ,Male,0,Yes,No,No,Mailed check
6479-OAUSD,Male,0,No,No,No,Credit card (automatic)
6479-SZPLM,Male,0,Yes,Yes,No,Credit card (automatic)
6479-VDGRK,Female,0,Yes,Yes,No,Bank transfer (automatic)
6480-YAGIY,Male,0,No,No,No,Credit card (automatic)
6481-ESCNL,Female,0,No,No,No,Bank transfer (automatic)
6481-LXPWL,Male,0,Yes,Yes,Yes,Credit card (automatic)
6481-OGDOO,Male,0,Yes,No,Yes,Credit card (automatic)
6483-OATDN,Male,0,Yes,Yes,Yes,Credit card (automatic)
6484-LATFU,Male,0,No,No,No,Mailed check
6485-QXWWE,Female,0,No,Yes,No,Bank transfer (automatic)
6486-LHTMA,Female,1,Yes,No,Yes,Electronic check
6490-FGZAT,Male,0,No,No,No,Mailed check
6496-JDSSB,Female,0,No,No,Yes,Bank transfer (automatic)
6496-SLWHQ,Male,1,No,No,Yes,Electronic check
6497-TILVL,Female,0,Yes,Yes,No,Mailed check
6500-JVEGC,Male,0,No,No,No,Bank transfer (automatic)
6502-HCJTI,Male,1,Yes,No,Yes,Credit card (automatic)
6502-KUGLL,Female,0,Yes,Yes,No,Bank transfer (automatic)
6502-MJQAE,Male,0,No,No,Yes,Electronic check
6504-VBLFL,Male,0,Yes,No,No,Electronic check
6505-OZNPG,Female,0,No,No,Yes,Mailed check
6506-EYCNH,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6507-DTJZV,Male,0,No,Yes,No,Credit card (automatic)
6507-ZJSUR,Male,1,Yes,No,Yes,Electronic check
6508-NJYRO,Male,0,Yes,No,No,Mailed check
6509-TSGWN,Female,0,Yes,Yes,No,Mailed check
6510-UPNKS,Female,0,No,No,No,Credit card (automatic)
6513-EECDB,Male,1,Yes,No,Yes,Electronic check
6516-NKQBO,Male,0,Yes,Yes,No,Credit card (automatic)
6518-KZXCB,Male,0,No,No,No,Mailed check
6518-LGAOV,Female,0,Yes,No,Yes,Electronic check
6518-PPLMZ,Male,0,Yes,Yes,Yes,Mailed check
6519-CFDBX,Female,0,No,No,Yes,Electronic check
6519-ZHPXP,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6521-YYTYI,Male,0,No,Yes,Yes,Electronic check
6522-OIQSX,Female,0,Yes,Yes,Yes,Credit card (automatic)
6522-YRBXD,Male,1,Yes,No,Yes,Electronic check
6527-PZFPV,Male,0,Yes,Yes,Yes,Credit card (automatic)
6532-YLWSI,Female,0,Yes,No,No,Bank transfer (automatic)
6537-OTKMY,Male,0,No,No,No,Electronic check
6537-QLGEX,Female,0,No,No,Yes,Electronic check
6538-POCHL,Male,0,No,No,Yes,Credit card (automatic)
6542-LWGXJ,Male,0,Yes,No,No,Mailed check
6543-CPZMK,Male,0,Yes,Yes,Yes,Electronic check
6543-JXSOO,Female,0,Yes,Yes,Yes,Mailed check
6543-XRMYR,Female,1,No,No,Yes,Electronic check
6546-OPBBH,Male,0,Yes,Yes,Yes,Mailed check
6549-BTYPG,Female,0,Yes,No,No,Credit card (automatic)
6549-NNDYT,Female,0,No,No,Yes,Bank transfer (automatic)
6549-YMFAW,Male,1,Yes,No,Yes,Mailed check
6551-GNYDG,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6551-VLJMV,Male,0,Yes,No,No,Credit card (automatic)
6551-ZCOTS,Male,1,No,No,Yes,Bank transfer (automatic)
6556-DBKZF,Female,0,Yes,Yes,No,Electronic check
6557-BZXLQ,Male,1,No,No,No,Electronic check
6559-ILWKJ,Male,0,Yes,No,No,Electronic check
6559-PDZLR,Male,0,No,No,Yes,Electronic check
6559-RAKOZ,Male,0,Yes,Yes,Yes,Electronic check
6563-VNPMN,Female,1,No,No,Yes,Bank transfer (automatic)
6563-VRERX,Male,0,Yes,Yes,No,Mailed check
6567-HOOPW,Female,1,No,No,Yes,Electronic check
6568-POCUI,Female,0,Yes,No,Yes,Credit card (automatic)
6569-KTMDU,Female,0,No,No,No,Mailed check
6572-ADKRS,Female,0,No,No,Yes,Credit card (automatic)
6574-MCOEH,Female,0,Yes,Yes,Yes,Electronic check
6575-SUVOI,Female,1,Yes,No,Yes,Credit card (automatic)
6576-FBXOJ,Male,0,Yes,No,No,Electronic check
6578-KRMAW,Male,0,No,No,Yes,Credit card (automatic)
6579-JPICP,Male,0,No,No,No,Mailed check
6581-NQCBA,Female,0,Yes,No,Yes,Electronic check
6582-OIVSP,Female,0,No,No,No,Mailed check
6582-PLFUU,Male,0,Yes,Yes,No,Credit card (automatic)
6583-KQJLK,Female,1,Yes,No,Yes,Electronic check
6583-QGCSI,Female,1,Yes,No,Yes,Electronic check
6583-SZVGP,Male,0,No,No,Yes,Bank transfer (automatic)
6584-VQMYT,Male,0,No,Yes,No,Mailed check
6585-WCEWR,Male,0,Yes,Yes,No,Electronic check
6586-MYGKD,Male,0,Yes,No,Yes,Credit card (automatic)
6586-PSJOX,Male,0,No,Yes,No,Credit card (automatic)
6591-QGOYB,Male,0,No,No,Yes,Bank transfer (automatic)
6595-COKXZ,Female,0,No,No,Yes,Mailed check
6595-YGXIT,Male,1,No,No,Yes,Electronic check
6598-KELSS,Male,0,No,Yes,Yes,Bank transfer (automatic)
6598-RFFVI,Male,0,No,No,No,Credit card (automatic)
6599-CEBNN,Female,0,No,No,Yes,Credit card (automatic)
6599-GZWCM,Female,0,No,No,Yes,Mailed check
6599-RCLCJ,Male,0,Yes,No,Yes,Electronic check
6599-SFQVE,Female,0,No,No,Yes,Electronic check
6603-QWSPR,Female,0,No,No,Yes,Bank transfer (automatic)
6603-YRDCJ,Male,0,Yes,No,Yes,Mailed check
6608-QQLVK,Male,0,No,No,Yes,Electronic check
6609-MXJHJ,Female,0,Yes,Yes,Yes,Mailed check
6614-FHDBO,Male,0,No,No,No,Bank transfer (automatic)
6614-VBEGU,Female,0,Yes,No,Yes,Bank transfer (automatic)
6614-YOLAC,Female,0,Yes,Yes,No,Mailed check
6614-YWYSC,Male,1,Yes,No,No,Bank transfer (automatic)
6615-NGGZJ,Male,0,No,No,Yes,Electronic check
6615-ZGEDR,Male,0,No,No,No,Mailed check
6616-AALSR,Female,0,Yes,Yes,Yes,Credit card (automatic)
6617-WLBQC,Female,0,Yes,Yes,No,Credit card (automatic)
6618-RYATB,Female,0,No,No,Yes,Mailed check
6619-RPLQZ,Female,0,Yes,Yes,No,Mailed check
6620-HVDUJ,Male,0,No,No,No,Bank transfer (automatic)
6620-JDYNW,Female,0,No,No,Yes,Mailed check
6621-NRZAK,Female,0,Yes,Yes,No,Credit card (automatic)
6621-YOBKI,Male,0,No,No,No,Mailed check
6624-JDRDS,Female,0,No,No,No,Bank transfer (automatic)
6625-FLENO,Male,0,Yes,No,No,Mailed check
6625-IUTTT,Male,0,No,No,No,Bank transfer (automatic)
6625-UTXEW,Female,0,Yes,No,Yes,Electronic check
6627-CFOSN,Female,0,No,No,Yes,Bank transfer (automatic)
6629-CZTTH,Male,0,No,No,Yes,Mailed check
6629-LADHQ,Female,0,No,No,No,Mailed check
6630-UJZMY,Female,1,Yes,No,Yes,Electronic check
6631-HMANX,Male,0,Yes,No,Yes,Credit card (automatic)
6633-MPWBS,Male,0,No,No,Yes,Electronic check
6633-SYEUS,Female,0,No,No,No,Bank transfer (automatic)
6635-CPNUN,Male,0,Yes,No,No,Credit card (automatic)
6635-MYYYZ,Female,0,No,No,No,Bank transfer (automatic)
6637-KYRCV,Female,0,Yes,Yes,Yes,Electronic check
6641-XRPSU,Female,0,No,No,Yes,Credit card (automatic)
6645-MXQJT,Male,0,Yes,Yes,No,Electronic check
6646-JPPHA,Female,1,No,No,No,Electronic check
6646-QVXLR,Male,1,Yes,No,Yes,Electronic check
6646-VRFOL,Male,1,Yes,No,Yes,Electronic check
6647-ZEDXT,Female,0,No,No,No,Credit card (automatic)
6648-INWPS,Male,0,Yes,Yes,No,Electronic check
6650-BWFRT,Female,0,Yes,No,Yes,Credit card (automatic)
6650-VJONK,Male,0,No,No,Yes,Bank transfer (automatic)
6651-AZVTJ,Male,0,Yes,Yes,Yes,Electronic check
6651-RLGGM,Male,0,Yes,Yes,No,Mailed check
6652-YFFJO,Female,0,No,No,Yes,Electronic check
6653-CBBOM,Female,0,No,No,Yes,Electronic check
6654-QGBZZ,Female,0,No,No,No,Mailed check
6655-LHBYW,Male,0,No,No,No,Credit card (automatic)
6656-GULJQ,Male,0,Yes,Yes,Yes,Credit card (automatic)
6656-JWRQX,Female,0,No,No,No,Mailed check
6661-EIPZC,Female,0,Yes,Yes,Yes,Credit card (automatic)
6661-HBGWL,Female,1,No,No,Yes,Bank transfer (automatic)
6663-JOCQO,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
6664-FPDAC,Female,1,No,No,Yes,Electronic check
6668-CNMFP,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6670-MFRPK,Male,0,Yes,Yes,Yes,Credit card (automatic)
6671-NGWON,Female,0,No,No,No,Mailed check
6674-KVJHG,Female,0,No,No,No,Electronic check
6680-NENYN,Female,0,No,No,Yes,Electronic check
6680-WKXRZ,Female,0,No,No,No,Bank transfer (automatic)
6681-ZSEXG,Male,0,Yes,No,No,Credit card (automatic)
6682-QJDGB,Male,0,No,Yes,Yes,Mailed check
6682-VCIXC,Female,0,Yes,Yes,Yes,Bank transfer (automatic)
6683-VLCTZ,Male,1,No,No,Yes,Electronic check
6685-GBWJZ,Male,0,Yes,No,No,Credit card (automatic)
6685-XSHHU,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
6686-YPGHK,Male,1,No,No,No,Mailed check
6688-UZPWD,Female,0,Yes,No,Yes,Electronic check
6689-KXGBO,Female,0,No,No,No,Electronic check
6689-TCZHQ,Female,1,No,No,No,Electronic check
6689-VRRTK,Female,1,No,No,Yes,Credit card (automatic)
6691-CCIHA,Female,0,Yes,No,Yes,Electronic check
6692-UDPJC,Female,0,Yes,Yes,Yes,Electronic check
6692-YQHXC,Male,0,No,No,Yes,Credit card (automatic)
6693-DJWTY,Female,0,No,Yes,No,Credit card (automatic)
6693-FRIRW,Male,0,No,No,No,Credit card (automatic)
6695-AMZUF,Female,0,Yes,No,No,Credit card (automatic)
6695-FRVEC,Male,0,Yes,Yes,Yes,Bank transfer (automatic)
6696-YDAYZ,Male,0,Yes,Yes,No,Mailed check
6698-OXETB,Male,0,No,No,No,Mailed check
6701-DHKWQ,Female,0,Yes,Yes,No,Credit card (automatic)
6701-YVNQG,Male,0,Yes,No,Yes,Credit card (automatic)
6702-OHFWR,Male,1,No,No,Yes,Electronic check
6704-UTUKK,Male,0,Yes,No,Yes,Electronic check
6705-LNMDD,Male,0,No,No,No,Mailed check
6705-LXORM,Female,1,Yes,No,No,Electronic check
6710-HSJRD,Male,0,Yes,No,Yes,Electronic check
6711-FLDFB,Female,0,No,No,Yes,Electronic check
6711-VTNRE,Female,0,No,No,Yes,Electronic check
6712-OAWRH,Female,1,No,No,Yes,Electronic check
6713-OKOMC,Female,0,No,No,No,Mailed check
6715-OFDBP,Male,0,No,No,Yes,Electronic check
6718-BDGHG,Female,0,Yes,No,Yes,Bank transfer (automatic)
6719-FGEDO,Female,0,Yes,No,Yes,Bank transfer (automatic)
6719-OXYBR,Male,0,No,No,No,Electronic check
6723-CEGQI,Female,0,No,Yes,No,Mailed check
6723-WSNTY,Female,1,Yes,No,Yes,Credit card (automatic)
6725-TPKJO,Male,0,No,No,No,Mailed check
6726-NNFWD,Female,1,Yes,No,No,Credit card (automatic)
6726-WEXXK,Male,1,Yes,No,Yes,Electronic check
6727-IOTLZ,Male,0,Yes,No,No,Mailed check
